Year,Country,Receiver,Reg,Giver,GiverReg,Score
2007,Finland,Finland (R),N,Estonia,E,6
2007,Sweden,Sweden (R),N,Estonia,E,0
2007,Finland,Finland (R),N,Latvia,E,0
2007,Sweden,Sweden (R),N,Latvia,E,0
2007,Finland,Finland (R),N,Lithuania,E,5
2007,Sweden,Sweden (R),N,Lithuania,E,0
2007,Finland,Finland (R),N,Moldova,E,0
2007,Sweden,Sweden (R),N,Moldova,E,0
2007,Finland,Finland (R),N,Ukraine,E,0
2007,Sweden,Sweden (R),N,Ukraine,E,0
2007,Armenia,Armenia (R),A,Bulgaria,CE,8
2007,Georgia,Georgia (R),A,Bulgaria,CE,0
2007,Russia,Russia (R),A,Bulgaria,CE,5
2007,Turkey,Turkey (R),A,Bulgaria,CE,7
2007,Armenia,Armenia (R),A,Hungary,CE,0
2007,Georgia,Georgia (R),A,Hungary,CE,2
2007,Russia,Russia (R),A,Hungary,CE,6
2007,Turkey,Turkey (R),A,Hungary,CE,1
2007,Armenia,Armenia (R),A,Poland,CE,10
2007,Georgia,Georgia (R),A,Poland,CE,5
2007,Russia,Russia (R),A,Poland,CE,3
2007,Turkey,Turkey (R),A,Poland,CE,0
2007,Armenia,Armenia (R),A,Romania,CE,0
2007,Georgia,Georgia (R),A,Romania,CE,0
2007,Russia,Russia (R),A,Romania,CE,3
2007,Turkey,Turkey (R),A,Romania,CE,7
2007,Belarus,Belarus (R),E,Bulgaria,CE,1
2007,Latvia,Latvia (R),E,Bulgaria,CE,0
2007,Lithuania,Lithuania (R),E,Bulgaria,CE,0
2007,Moldova,Moldova (R),E,Bulgaria,CE,4
2007,Ukraine,Ukraine (R),E,Bulgaria,CE,3
2007,Belarus,Belarus (R),E,Hungary,CE,4
2007,Latvia,Latvia (R),E,Hungary,CE,0
2007,Lithuania,Lithuania (R),E,Hungary,CE,0
2007,Moldova,Moldova (R),E,Hungary,CE,5
2007,Ukraine,Ukraine (R),E,Hungary,CE,3
2007,Belarus,Belarus (R),E,Poland,CE,7
2007,Latvia,Latvia (R),E,Poland,CE,1
2007,Lithuania,Lithuania (R),E,Poland,CE,0
2007,Moldova,Moldova (R),E,Poland,CE,6
2007,Ukraine,Ukraine (R),E,Poland,CE,12
2007,Belarus,Belarus (R),E,Romania,CE,1
2007,Latvia,Latvia (R),E,Romania,CE,2
2007,Lithuania,Lithuania (R),E,Romania,CE,0
2007,Moldova,Moldova (R),E,Romania,CE,12
2007,Ukraine,Ukraine (R),E,Romania,CE,4
2007,Hungary,Hungary (R),CE,Bulgaria,CE,0
2007,Romania,Romania (R),CE,Bulgaria,CE,2
2007,Bulgaria,Bulgaria (R),CE,Hungary,CE,10
2007,Romania,Romania (R),CE,Hungary,CE,8
2007,Bulgaria,Bulgaria (R),CE,Poland,CE,0
2007,Hungary,Hungary (R),CE,Poland,CE,2
2007,Romania,Romania (R),CE,Poland,CE,0
2007,Bulgaria,Bulgaria (R),CE,Romania,CE,5
2007,Hungary,Hungary (R),CE,Romania,CE,8
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Bulgaria,CE,0
2007,Macedonia,Macedonia (R),SE,Bulgaria,CE,10
2007,Serbia,Serbia (R),SE,Bulgaria,CE,6
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Hungary,CE,0
2007,Macedonia,Macedonia (R),SE,Hungary,CE,0
2007,Serbia,Serbia (R),SE,Hungary,CE,12
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Poland,CE,0
2007,Macedonia,Macedonia (R),SE,Poland,CE,0
2007,Serbia,Serbia (R),SE,Poland,CE,8
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Romania,CE,0
2007,Macedonia,Macedonia (R),SE,Romania,CE,0
2007,Serbia,Serbia (R),SE,Romania,CE,6
2007,Germany,Germany (R),C,Bulgaria,CE,0
2007,Slovenia,Slovenia (R),C,Bulgaria,CE,0
2007,Germany,Germany (R),C,Hungary,CE,0
2007,Slovenia,Slovenia (R),C,Hungary,CE,0
2007,Germany,Germany (R),C,Poland,CE,0
2007,Slovenia,Slovenia (R),C,Poland,CE,4
2007,Germany,Germany (R),C,Romania,CE,0
2007,Slovenia,Slovenia (R),C,Romania,CE,0
2007,Greece,Greece (R),S,Bulgaria,CE,12
2007,Spain,Spain (R),S,Bulgaria,CE,0
2007,Greece,Greece (R),S,Hungary,CE,7
2007,Spain,Spain (R),S,Hungary,CE,0
2007,Greece,Greece (R),S,Poland,CE,0
2007,Spain,Spain (R),S,Poland,CE,0
2007,Greece,Greece (R),S,Romania,CE,10
2007,Spain,Spain (R),S,Romania,CE,0
2007,France,France (R),W,Bulgaria,CE,0
2007,Ireland,Ireland (R),W,Bulgaria,CE,0
2007,United Kingdom,United Kingdom (R),W,Bulgaria,CE,0
2007,France,France (R),W,Hungary,CE,0
2007,Ireland,Ireland (R),W,Hungary,CE,0
2007,United Kingdom,United Kingdom (R),W,Hungary,CE,0
2007,France,France (R),W,Poland,CE,0
2007,Ireland,Ireland (R),W,Poland,CE,0
2007,United Kingdom,United Kingdom (R),W,Poland,CE,0
2007,France,France (R),W,Romania,CE,0
2007,Ireland,Ireland (R),W,Romania,CE,0
2007,United Kingdom,United Kingdom (R),W,Romania,CE,0
2007,Finland,Finland (R),N,Bulgaria,CE,0
2007,Sweden,Sweden (R),N,Bulgaria,CE,0
2007,Finland,Finland (R),N,Hungary,CE,0
2007,Sweden,Sweden (R),N,Hungary,CE,0
2007,Finland,Finland (R),N,Poland,CE,0
2007,Sweden,Sweden (R),N,Poland,CE,0
2007,Finland,Finland (R),N,Romania,CE,0
2007,Sweden,Sweden (R),N,Romania,CE,0
2007,Armenia,Armenia (R),A,Albania,SE,0
2007,Georgia,Georgia (R),A,Albania,SE,0
2007,Russia,Russia (R),A,Albania,SE,0
2007,Turkey,Turkey (R),A,Albania,SE,10
2007,Armenia,Armenia (R),A,Bosnia-Herzegovina,SE,0
2007,Georgia,Georgia (R),A,Bosnia-Herzegovina,SE,1
2007,Russia,Russia (R),A,Bosnia-Herzegovina,SE,2
2007,Turkey,Turkey (R),A,Bosnia-Herzegovina,SE,10
2007,Armenia,Armenia (R),A,Croatia,SE,0
2007,Georgia,Georgia (R),A,Croatia,SE,2
2007,Russia,Russia (R),A,Croatia,SE,3
2007,Turkey,Turkey (R),A,Croatia,SE,0
2007,Armenia,Armenia (R),A,Macedonia,SE,0
2007,Georgia,Georgia (R),A,Macedonia,SE,0
2007,Russia,Russia (R),A,Macedonia,SE,5
2007,Turkey,Turkey (R),A,Macedonia,SE,10
2007,Armenia,Armenia (R),A,Montenegro,SE,0
2007,Georgia,Georgia (R),A,Montenegro,SE,0
2007,Russia,Russia (R),A,Montenegro,SE,6
2007,Turkey,Turkey (R),A,Montenegro,SE,1
2007,Armenia,Armenia (R),A,Serbia,SE,0
2007,Georgia,Georgia (R),A,Serbia,SE,0
2007,Russia,Russia (R),A,Serbia,SE,7
2007,Turkey,Turkey (R),A,Serbia,SE,0
2007,Belarus,Belarus (R),E,Albania,SE,2
2007,Latvia,Latvia (R),E,Albania,SE,0
2007,Lithuania,Lithuania (R),E,Albania,SE,0
2007,Moldova,Moldova (R),E,Albania,SE,0
2007,Ukraine,Ukraine (R),E,Albania,SE,0
2007,Belarus,Belarus (R),E,Bosnia-Herzegovina,SE,4
2007,Latvia,Latvia (R),E,Bosnia-Herzegovina,SE,0
2007,Lithuania,Lithuania (R),E,Bosnia-Herzegovina,SE,0
2007,Moldova,Moldova (R),E,Bosnia-Herzegovina,SE,0
2007,Ukraine,Ukraine (R),E,Bosnia-Herzegovina,SE,5
2007,Belarus,Belarus (R),E,Croatia,SE,0
2007,Latvia,Latvia (R),E,Croatia,SE,1
2007,Lithuania,Lithuania (R),E,Croatia,SE,0
2007,Moldova,Moldova (R),E,Croatia,SE,0
2007,Ukraine,Ukraine (R),E,Croatia,SE,5
2007,Belarus,Belarus (R),E,Macedonia,SE,7
2007,Latvia,Latvia (R),E,Macedonia,SE,0
2007,Lithuania,Lithuania (R),E,Macedonia,SE,0
2007,Moldova,Moldova (R),E,Macedonia,SE,1
2007,Ukraine,Ukraine (R),E,Macedonia,SE,2
2007,Belarus,Belarus (R),E,Montenegro,SE,3
2007,Latvia,Latvia (R),E,Montenegro,SE,0
2007,Lithuania,Lithuania (R),E,Montenegro,SE,0
2007,Moldova,Moldova (R),E,Montenegro,SE,0
2007,Ukraine,Ukraine (R),E,Montenegro,SE,2
2007,Belarus,Belarus (R),E,Serbia,SE,2
2007,Latvia,Latvia (R),E,Serbia,SE,0
2007,Lithuania,Lithuania (R),E,Serbia,SE,0
2007,Moldova,Moldova (R),E,Serbia,SE,1
2007,Ukraine,Ukraine (R),E,Serbia,SE,3
2007,Bulgaria,Bulgaria (R),CE,Albania,SE,0
2007,Hungary,Hungary (R),CE,Albania,SE,0
2007,Romania,Romania (R),CE,Albania,SE,0
2007,Bulgaria,Bulgaria (R),CE,Bosnia-Herzegovina,SE,6
2007,Hungary,Hungary (R),CE,Bosnia-Herzegovina,SE,0
2007,Romania,Romania (R),CE,Bosnia-Herzegovina,SE,0
2007,Bulgaria,Bulgaria (R),CE,Croatia,SE,6
2007,Hungary,Hungary (R),CE,Croatia,SE,4
2007,Romania,Romania (R),CE,Croatia,SE,0
2007,Bulgaria,Bulgaria (R),CE,Macedonia,SE,8
2007,Hungary,Hungary (R),CE,Macedonia,SE,0
2007,Romania,Romania (R),CE,Macedonia,SE,0
2007,Bulgaria,Bulgaria (R),CE,Montenegro,SE,5
2007,Hungary,Hungary (R),CE,Montenegro,SE,0
2007,Romania,Romania (R),CE,Montenegro,SE,0
2007,Bulgaria,Bulgaria (R),CE,Serbia,SE,6
2007,Hungary,Hungary (R),CE,Serbia,SE,12
2007,Romania,Romania (R),CE,Serbia,SE,0
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Albania,SE,8
2007,Macedonia,Macedonia (R),SE,Albania,SE,3
2007,Serbia,Serbia (R),SE,Albania,SE,1
2007,Macedonia,Macedonia (R),SE,Bosnia-Herzegovina,SE,8
2007,Serbia,Serbia (R),SE,Bosnia-Herzegovina,SE,12
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Croatia,SE,10
2007,Macedonia,Macedonia (R),SE,Croatia,SE,8
2007,Serbia,Serbia (R),SE,Croatia,SE,12
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Macedonia,SE,4
2007,Serbia,Serbia (R),SE,Macedonia,SE,12
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Montenegro,SE,7
2007,Macedonia,Macedonia (R),SE,Montenegro,SE,10
2007,Serbia,Serbia (R),SE,Montenegro,SE,12
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Serbia,SE,8
2007,Macedonia,Macedonia (R),SE,Serbia,SE,10
2007,Germany,Germany (R),C,Albania,SE,6
2007,Slovenia,Slovenia (R),C,Albania,SE,0
2007,Germany,Germany (R),C,Bosnia-Herzegovina,SE,0
2007,Slovenia,Slovenia (R),C,Bosnia-Herzegovina,SE,7
2007,Germany,Germany (R),C,Croatia,SE,0
2007,Slovenia,Slovenia (R),C,Croatia,SE,7
2007,Germany,Germany (R),C,Macedonia,SE,0
2007,Slovenia,Slovenia (R),C,Macedonia,SE,6
2007,Germany,Germany (R),C,Montenegro,SE,0
2007,Slovenia,Slovenia (R),C,Montenegro,SE,8
2007,Germany,Germany (R),C,Serbia,SE,0
2007,Slovenia,Slovenia (R),C,Serbia,SE,5
2007,Greece,Greece (R),S,Albania,SE,7
2007,Spain,Spain (R),S,Albania,SE,12
2007,Greece,Greece (R),S,Bosnia-Herzegovina,SE,3
2007,Spain,Spain (R),S,Bosnia-Herzegovina,SE,0
2007,Greece,Greece (R),S,Croatia,SE,0
2007,Spain,Spain (R),S,Croatia,SE,0
2007,Greece,Greece (R),S,Macedonia,SE,3
2007,Spain,Spain (R),S,Macedonia,SE,0
2007,Greece,Greece (R),S,Montenegro,SE,0
2007,Spain,Spain (R),S,Montenegro,SE,4
2007,Greece,Greece (R),S,Serbia,SE,4
2007,Spain,Spain (R),S,Serbia,SE,0
2007,France,France (R),W,Albania,SE,4
2007,Ireland,Ireland (R),W,Albania,SE,5
2007,United Kingdom,United Kingdom (R),W,Albania,SE,0
2007,France,France (R),W,Bosnia-Herzegovina,SE,0
2007,Ireland,Ireland (R),W,Bosnia-Herzegovina,SE,0
2007,United Kingdom,United Kingdom (R),W,Bosnia-Herzegovina,SE,0
2007,France,France (R),W,Croatia,SE,0
2007,Ireland,Ireland (R),W,Croatia,SE,0
2007,United Kingdom,United Kingdom (R),W,Croatia,SE,0
2007,France,France (R),W,Macedonia,SE,0
2007,Ireland,Ireland (R),W,Macedonia,SE,0
2007,United Kingdom,United Kingdom (R),W,Macedonia,SE,0
2007,France,France (R),W,Montenegro,SE,0
2007,Ireland,Ireland (R),W,Montenegro,SE,0
2007,United Kingdom,United Kingdom (R),W,Montenegro,SE,0
2007,France,France (R),W,Serbia,SE,0
2007,Ireland,Ireland (R),W,Serbia,SE,0
2007,United Kingdom,United Kingdom (R),W,Serbia,SE,0
2007,Finland,Finland (R),N,Albania,SE,0
2007,Sweden,Sweden (R),N,Albania,SE,0
2007,Finland,Finland (R),N,Bosnia-Herzegovina,SE,0
2007,Sweden,Sweden (R),N,Bosnia-Herzegovina,SE,0
2007,Finland,Finland (R),N,Croatia,SE,0
2007,Sweden,Sweden (R),N,Croatia,SE,0
2007,Finland,Finland (R),N,Macedonia,SE,0
2007,Sweden,Sweden (R),N,Macedonia,SE,0
2007,Finland,Finland (R),N,Montenegro,SE,0
2007,Sweden,Sweden (R),N,Montenegro,SE,0
2007,Finland,Finland (R),N,Serbia,SE,0
2007,Sweden,Sweden (R),N,Serbia,SE,0
2007,Armenia,Armenia (R),A,Austria,C,5
2007,Georgia,Georgia (R),A,Austria,C,0
2007,Russia,Russia (R),A,Austria,C,0
2007,Turkey,Turkey (R),A,Austria,C,10
2007,Armenia,Armenia (R),A,Czech Republic,C,10
2007,Georgia,Georgia (R),A,Czech Republic,C,1
2007,Russia,Russia (R),A,Czech Republic,C,6
2007,Turkey,Turkey (R),A,Czech Republic,C,0
2007,Armenia,Armenia (R),A,Germany,C,2
2007,Georgia,Georgia (R),A,Germany,C,0
2007,Russia,Russia (R),A,Germany,C,6
2007,Turkey,Turkey (R),A,Germany,C,12
2007,Armenia,Armenia (R),A,Slovenia,C,0
2007,Georgia,Georgia (R),A,Slovenia,C,2
2007,Russia,Russia (R),A,Slovenia,C,3
2007,Turkey,Turkey (R),A,Slovenia,C,0
2007,Armenia,Armenia (R),A,Switzerland,C,0
2007,Georgia,Georgia (R),A,Switzerland,C,0
2007,Russia,Russia (R),A,Switzerland,C,0
2007,Turkey,Turkey (R),A,Switzerland,C,10
2007,Belarus,Belarus (R),E,Austria,C,0
2007,Latvia,Latvia (R),E,Austria,C,0
2007,Lithuania,Lithuania (R),E,Austria,C,0
2007,Moldova,Moldova (R),E,Austria,C,0
2007,Ukraine,Ukraine (R),E,Austria,C,4
2007,Belarus,Belarus (R),E,Czech Republic,C,2
2007,Latvia,Latvia (R),E,Czech Republic,C,0
2007,Lithuania,Lithuania (R),E,Czech Republic,C,0
2007,Moldova,Moldova (R),E,Czech Republic,C,0
2007,Ukraine,Ukraine (R),E,Czech Republic,C,12
2007,Belarus,Belarus (R),E,Germany,C,0
2007,Latvia,Latvia (R),E,Germany,C,0
2007,Lithuania,Lithuania (R),E,Germany,C,0
2007,Moldova,Moldova (R),E,Germany,C,0
2007,Ukraine,Ukraine (R),E,Germany,C,5
2007,Belarus,Belarus (R),E,Slovenia,C,0
2007,Latvia,Latvia (R),E,Slovenia,C,6
2007,Lithuania,Lithuania (R),E,Slovenia,C,0
2007,Moldova,Moldova (R),E,Slovenia,C,1
2007,Ukraine,Ukraine (R),E,Slovenia,C,4
2007,Belarus,Belarus (R),E,Switzerland,C,0
2007,Latvia,Latvia (R),E,Switzerland,C,0
2007,Lithuania,Lithuania (R),E,Switzerland,C,0
2007,Moldova,Moldova (R),E,Switzerland,C,0
2007,Ukraine,Ukraine (R),E,Switzerland,C,2
2007,Bulgaria,Bulgaria (R),CE,Austria,C,6
2007,Hungary,Hungary (R),CE,Austria,C,2
2007,Romania,Romania (R),CE,Austria,C,3
2007,Bulgaria,Bulgaria (R),CE,Czech Republic,C,7
2007,Hungary,Hungary (R),CE,Czech Republic,C,0
2007,Romania,Romania (R),CE,Czech Republic,C,0
2007,Bulgaria,Bulgaria (R),CE,Germany,C,4
2007,Hungary,Hungary (R),CE,Germany,C,7
2007,Romania,Romania (R),CE,Germany,C,0
2007,Bulgaria,Bulgaria (R),CE,Slovenia,C,7
2007,Hungary,Hungary (R),CE,Slovenia,C,5
2007,Romania,Romania (R),CE,Slovenia,C,0
2007,Bulgaria,Bulgaria (R),CE,Switzerland,C,0
2007,Hungary,Hungary (R),CE,Switzerland,C,3
2007,Romania,Romania (R),CE,Switzerland,C,0
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Austria,C,8
2007,Macedonia,Macedonia (R),SE,Austria,C,1
2007,Serbia,Serbia (R),SE,Austria,C,12
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Czech Republic,C,4
2007,Macedonia,Macedonia (R),SE,Czech Republic,C,5
2007,Serbia,Serbia (R),SE,Czech Republic,C,8
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Germany,C,3
2007,Macedonia,Macedonia (R),SE,Germany,C,0
2007,Serbia,Serbia (R),SE,Germany,C,8
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Slovenia,C,8
2007,Macedonia,Macedonia (R),SE,Slovenia,C,10
2007,Serbia,Serbia (R),SE,Slovenia,C,12
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Switzerland,C,8
2007,Macedonia,Macedonia (R),SE,Switzerland,C,6
2007,Serbia,Serbia (R),SE,Switzerland,C,12
2007,Germany,Germany (R),C,Austria,C,7
2007,Slovenia,Slovenia (R),C,Austria,C,0
2007,Germany,Germany (R),C,Czech Republic,C,0
2007,Slovenia,Slovenia (R),C,Czech Republic,C,0
2007,Slovenia,Slovenia (R),C,Germany,C,0
2007,Germany,Germany (R),C,Slovenia,C,0
2007,Germany,Germany (R),C,Switzerland,C,7
2007,Slovenia,Slovenia (R),C,Switzerland,C,0
2007,Greece,Greece (R),S,Austria,C,0
2007,Spain,Spain (R),S,Austria,C,0
2007,Greece,Greece (R),S,Czech Republic,C,3
2007,Spain,Spain (R),S,Czech Republic,C,0
2007,Greece,Greece (R),S,Germany,C,10
2007,Spain,Spain (R),S,Germany,C,0
2007,Greece,Greece (R),S,Slovenia,C,0
2007,Spain,Spain (R),S,Slovenia,C,0
2007,Greece,Greece (R),S,Switzerland,C,4
2007,Spain,Spain (R),S,Switzerland,C,5
2007,France,France (R),W,Austria,C,0
2007,Ireland,Ireland (R),W,Austria,C,0
2007,United Kingdom,United Kingdom (R),W,Austria,C,0
2007,France,France (R),W,Czech Republic,C,0
2007,Ireland,Ireland (R),W,Czech Republic,C,0
2007,United Kingdom,United Kingdom (R),W,Czech Republic,C,0
2007,France,France (R),W,Germany,C,0
2007,Ireland,Ireland (R),W,Germany,C,0
2007,United Kingdom,United Kingdom (R),W,Germany,C,0
2007,France,France (R),W,Slovenia,C,0
2007,Ireland,Ireland (R),W,Slovenia,C,0
2007,United Kingdom,United Kingdom (R),W,Slovenia,C,0
2007,France,France (R),W,Switzerland,C,0
2007,Ireland,Ireland (R),W,Switzerland,C,0
2007,United Kingdom,United Kingdom (R),W,Switzerland,C,0
2007,Finland,Finland (R),N,Austria,C,0
2007,Sweden,Sweden (R),N,Austria,C,0
2007,Finland,Finland (R),N,Czech Republic,C,0
2007,Sweden,Sweden (R),N,Czech Republic,C,0
2007,Finland,Finland (R),N,Germany,C,1
2007,Sweden,Sweden (R),N,Germany,C,0
2007,Finland,Finland (R),N,Slovenia,C,0
2007,Sweden,Sweden (R),N,Slovenia,C,0
2007,Finland,Finland (R),N,Switzerland,C,1
2007,Sweden,Sweden (R),N,Switzerland,C,0
2007,Armenia,Armenia (R),A,Andorra,S,0
2007,Georgia,Georgia (R),A,Andorra,S,0
2007,Russia,Russia (R),A,Andorra,S,3
2007,Turkey,Turkey (R),A,Andorra,S,0
2007,Armenia,Armenia (R),A,Cyprus,S,8
2007,Georgia,Georgia (R),A,Cyprus,S,1
2007,Russia,Russia (R),A,Cyprus,S,7
2007,Turkey,Turkey (R),A,Cyprus,S,0
2007,Armenia,Armenia (R),A,Greece,S,6
2007,Georgia,Georgia (R),A,Greece,S,3
2007,Russia,Russia (R),A,Greece,S,8
2007,Turkey,Turkey (R),A,Greece,S,0
2007,Armenia,Armenia (R),A,Malta,S,0
2007,Georgia,Georgia (R),A,Malta,S,0
2007,Russia,Russia (R),A,Malta,S,6
2007,Turkey,Turkey (R),A,Malta,S,0
2007,Armenia,Armenia (R),A,Portugal,S,0
2007,Georgia,Georgia (R),A,Portugal,S,0
2007,Russia,Russia (R),A,Portugal,S,4
2007,Turkey,Turkey (R),A,Portugal,S,0
2007,Armenia,Armenia (R),A,Spain,S,8
2007,Georgia,Georgia (R),A,Spain,S,0
2007,Russia,Russia (R),A,Spain,S,4
2007,Turkey,Turkey (R),A,Spain,S,0
2007,Belarus,Belarus (R),E,Andorra,S,0
2007,Latvia,Latvia (R),E,Andorra,S,0
2007,Lithuania,Lithuania (R),E,Andorra,S,1
2007,Moldova,Moldova (R),E,Andorra,S,4
2007,Ukraine,Ukraine (R),E,Andorra,S,12
2007,Belarus,Belarus (R),E,Cyprus,S,6
2007,Latvia,Latvia (R),E,Cyprus,S,0
2007,Lithuania,Lithuania (R),E,Cyprus,S,0
2007,Moldova,Moldova (R),E,Cyprus,S,2
2007,Ukraine,Ukraine (R),E,Cyprus,S,4
2007,Belarus,Belarus (R),E,Greece,S,5
2007,Latvia,Latvia (R),E,Greece,S,0
2007,Lithuania,Lithuania (R),E,Greece,S,0
2007,Moldova,Moldova (R),E,Greece,S,10
2007,Ukraine,Ukraine (R),E,Greece,S,7
2007,Belarus,Belarus (R),E,Malta,S,10
2007,Latvia,Latvia (R),E,Malta,S,4
2007,Lithuania,Lithuania (R),E,Malta,S,0
2007,Moldova,Moldova (R),E,Malta,S,0
2007,Ukraine,Ukraine (R),E,Malta,S,3
2007,Belarus,Belarus (R),E,Portugal,S,1
2007,Latvia,Latvia (R),E,Portugal,S,0
2007,Lithuania,Lithuania (R),E,Portugal,S,0
2007,Moldova,Moldova (R),E,Portugal,S,10
2007,Ukraine,Ukraine (R),E,Portugal,S,12
2007,Belarus,Belarus (R),E,Spain,S,0
2007,Latvia,Latvia (R),E,Spain,S,0
2007,Lithuania,Lithuania (R),E,Spain,S,0
2007,Moldova,Moldova (R),E,Spain,S,6
2007,Ukraine,Ukraine (R),E,Spain,S,7
2007,Bulgaria,Bulgaria (R),CE,Andorra,S,0
2007,Hungary,Hungary (R),CE,Andorra,S,6
2007,Romania,Romania (R),CE,Andorra,S,10
2007,Bulgaria,Bulgaria (R),CE,Cyprus,S,10
2007,Hungary,Hungary (R),CE,Cyprus,S,0
2007,Romania,Romania (R),CE,Cyprus,S,5
2007,Bulgaria,Bulgaria (R),CE,Greece,S,12
2007,Hungary,Hungary (R),CE,Greece,S,0
2007,Romania,Romania (R),CE,Greece,S,2
2007,Bulgaria,Bulgaria (R),CE,Malta,S,7
2007,Hungary,Hungary (R),CE,Malta,S,1
2007,Romania,Romania (R),CE,Malta,S,0
2007,Bulgaria,Bulgaria (R),CE,Portugal,S,6
2007,Hungary,Hungary (R),CE,Portugal,S,2
2007,Romania,Romania (R),CE,Portugal,S,7
2007,Bulgaria,Bulgaria (R),CE,Spain,S,10
2007,Hungary,Hungary (R),CE,Spain,S,0
2007,Romania,Romania (R),CE,Spain,S,12
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Andorra,S,0
2007,Macedonia,Macedonia (R),SE,Andorra,S,0
2007,Serbia,Serbia (R),SE,Andorra,S,0
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Cyprus,S,0
2007,Macedonia,Macedonia (R),SE,Cyprus,S,0
2007,Serbia,Serbia (R),SE,Cyprus,S,3
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Greece,S,0
2007,Macedonia,Macedonia (R),SE,Greece,S,0
2007,Serbia,Serbia (R),SE,Greece,S,4
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Malta,S,0
2007,Macedonia,Macedonia (R),SE,Malta,S,0
2007,Serbia,Serbia (R),SE,Malta,S,8
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Portugal,S,0
2007,Macedonia,Macedonia (R),SE,Portugal,S,0
2007,Serbia,Serbia (R),SE,Portugal,S,5
2007,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Spain,S,0
2007,Macedonia,Macedonia (R),SE,Spain,S,0
2007,Serbia,Serbia (R),SE,Spain,S,1
2007,Germany,Germany (R),C,Andorra,S,5
2007,Slovenia,Slovenia (R),C,Andorra,S,0
2007,Germany,Germany (R),C,Cyprus,S,0
2007,Slovenia,Slovenia (R),C,Cyprus,S,0
2007,Germany,Germany (R),C,Greece,S,0
2007,Slovenia,Slovenia (R),C,Greece,S,0
2007,Germany,Germany (R),C,Malta,S,0
2007,Slovenia,Slovenia (R),C,Malta,S,5
2007,Germany,Germany (R),C,Portugal,S,0
2007,Slovenia,Slovenia (R),C,Portugal,S,3
2007,Germany,Germany (R),C,Spain,S,5
2007,Slovenia,Slovenia (R),C,Spain,S,3
2007,Greece,Greece (R),S,Andorra,S,0
2007,Spain,Spain (R),S,Andorra,S,0
2007,Greece,Greece (R),S,Cyprus,S,12
2007,Spain,Spain (R),S,Cyprus,S,0
2007,Spain,Spain (R),S,Greece,S,1
2007,Greece,Greece (R),S,Malta,S,0
2007,Spain,Spain (R),S,Malta,S,2
2007,Greece,Greece (R),S,Portugal,S,0
2007,Spain,Spain (R),S,Portugal,S,8
2007,Greece,Greece (R),S,Spain,S,2
2007,France,France (R),W,Andorra,S,8
2007,Ireland,Ireland (R),W,Andorra,S,0
2007,United Kingdom,United Kingdom (R),W,Andorra,S,0
2007,France,France (R),W,Cyprus,S,0
2007,Ireland,Ireland (R),W,Cyprus,S,0
2007,United Kingdom,United Kingdom (R),W,Cyprus,S,0
2007,France,France (R),W,Greece,S,0
2007,Ireland,Ireland (R),W,Greece,S,0
2007,United Kingdom,United Kingdom (R),W,Greece,S,0
2007,France,France (R),W,Malta,S,0
2007,Ireland,Ireland (R),W,Malta,S,0
2007,United Kingdom,United Kingdom (R),W,Malta,S,12
2007,France,France (R),W,Portugal,S,0
2007,Ireland,Ireland (R),W,Portugal,S,0
2007,United Kingdom,United Kingdom (R),W,Portugal,S,0
2007,France,France (R),W,Spain,S,0
2007,Ireland,Ireland (R),W,Spain,S,0
2007,United Kingdom,United Kingdom (R),W,Spain,S,0
2007,Finland,Finland (R),N,Andorra,S,7
2007,Sweden,Sweden (R),N,Andorra,S,2
2007,Finland,Finland (R),N,Cyprus,S,0
2007,Sweden,Sweden (R),N,Cyprus,S,0
2007,Finland,Finland (R),N,Greece,S,0
2007,Sweden,Sweden (R),N,Greece,S,0
2007,Finland,Finland (R),N,Malta,S,0
2007,Sweden,Sweden (R),N,Malta,S,0
2007,Finland,Finland (R),N,Portugal,S,0
2007,Sweden,Sweden (R),N,Portugal,S,0
2007,Finland,Finland (R),N,Spain,S,0
2007,Sweden,Sweden (R),N,Spain,S,0
2007,Armenia,Armenia (R),A,Belgium,W,10
